id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
158933,,2014,True,Clear,2,14336,13393,Sinaloa Cartel - Los Chavez Matamoros faction - Sinaloa Cartel - Los Salgueiro faction,14336,14336,Sinaloa Cartel - Los Chavez Matamoros faction - Sinaloa Cartel - Los Salgueiro faction,6008,6008,Sinaloa Cartel - Los Chavez Matamoros faction,6007,6007,Sinaloa Cartel - Los Salgueiro faction,1,"""Borderland Beat,2014-03-02,Three more found dead in southern Chihuahua state""",Borderland Beat,2014-03-02,Three more found dead in southern Chihuahua state,"El Diairo de Chihuahua
Borderland Beat",3,Bocoyna municiplaity,,Chihuahua state,Bocoyna municiplaity,27.789370,-107.610360,POINT (-107.610360 27.789370),169345,Mexico,70,Americas,1,2,02/27/2014 00:00:00,02/28/2014 00:00:00,0,0,0,1,1,1,1,
158938,,2014,True,Clear,2,5589,4979,Jalisco Cartel New Generation - Los Zetas,5589,5589,Jalisco Cartel New Generation - Los Zetas,1151,1151,Jalisco Cartel New Generation,1088,1088,Los Zetas,1,"""Borderland Beat,2014-03-04,25 dead found near Guadalajara""",Borderland Beat,2014-03-04,25 dead found near Guadalajara,APRO ,2,Guadalajara town,,Jalisco state,Guadalajara municipality,20.666823,-103.391824,POINT (-103.391824 20.666823),159274,Mexico,70,Americas,2,5,01/01/2014 00:00:00,03/01/2014 00:00:00,0,0,0,19,19,19,19,
158939,,2014,True,Clear,2,5543,4933,Gulf Cartel - Los Zetas,5543,5543,Gulf Cartel - Los Zetas,782,782,Gulf Cartel,1088,1088,Los Zetas,1,"""Borderland Beat,2014-03-04,La Laguna ranked 4th in homicides as 4 more die""",Borderland Beat,2014-03-04,La Laguna ranked 4th in homicides as 4 more die," El Siglo de Durango news daily
Borderland Beat",1,El Huarache town,,Durango state,Lerdo municipality,25.520000,-103.486670,POINT (-103.486670 25.520000),166474,Mexico,70,Americas,1,1,03/01/2014 00:00:00,03/01/2014 00:00:00,0,0,0,3,3,3,3,
158945,,2014,True,Clear,2,5262,4652,Juarez Cartel - Sinaloa Cartel,5262,5262,Juarez Cartel - Sinaloa Cartel,793,793,Juarez Cartel,775,775,Sinaloa Cartel,1,"""Borderland Beat,2014-03-05,3 more die in southern Chihuahua""",Borderland Beat,2014-03-05,3 more die in southern Chihuahua,"El Diario de Chihuahua 
Borderland Beat",3,Matamoros municipality,,Chihuahua state,Matamoros municipality,26.749740,-105.589230,POINT (-105.589230 26.749740),167909,Mexico,70,Americas,1,1,03/04/2014 00:00:00,03/04/2014 00:00:00,0,0,0,1,1,1,1,
158946,,2014,True,Clear,2,5262,4652,Juarez Cartel - Sinaloa Cartel,5262,5262,Juarez Cartel - Sinaloa Cartel,793,793,Juarez Cartel,775,775,Sinaloa Cartel,1,"""Borderland Beat,2014-03-05,3 more die in southern Chihuahua""",Borderland Beat,2014-03-05,3 more die in southern Chihuahua,"El Sol de Parral news daily account
Borderland Beat",1,Parral town,,Chihuahua state,Hidalgo del Parral municipality,26.929610,-105.666200,POINT (-105.666200 26.929610),167909,Mexico,70,Americas,1,1,03/04/2014 00:00:00,03/04/2014 00:00:00,0,0,0,1,1,1,1,
158947,,2014,True,Clear,2,5262,4652,Juarez Cartel - Sinaloa Cartel,5262,5262,Juarez Cartel - Sinaloa Cartel,793,793,Juarez Cartel,775,775,Sinaloa Cartel,1,"""Borderland Beat,2014-03-06,2 more die in southern Chihuahua""",Borderland Beat,2014-03-06,2 more die in southern Chihuahua,"El Monitor de Parral news daily
Borderland Beat",1,Parral town,,Chihuahua state,Hidalgo del Parral municipality,26.929610,-105.666200,POINT (-105.666200 26.929610),167909,Mexico,70,Americas,1,1,03/05/2014 00:00:00,03/05/2014 00:00:00,0,0,0,1,1,1,1,
158949,,2014,True,Clear,2,5543,4933,Gulf Cartel - Los Zetas,5543,5543,Gulf Cartel - Los Zetas,782,782,Gulf Cartel,1088,1088,Los Zetas,1,"""Borderland Beat,2014-03-12,Mexican authorities find 3 dead in Nuevo Leon""",Borderland Beat,2014-03-12,Mexican authorities find 3 dead in Nuevo Leon,attorney general Adrian de la Garza Santos,5,Road that links  Monterrey with Colombia,,Nuevo León state,Salinas Victoria municipality,26.269300,-100.370300,POINT (-100.370300 26.269300),167200,Mexico,70,Americas,2,5,01/01/2014 00:00:00,03/12/2014 00:00:00,0,0,0,3,3,3,3,
162033,,2014,True,Clear,2,5589,4979,Jalisco Cartel New Generation - Los Zetas,5589,5589,Jalisco Cartel New Generation - Los Zetas,1151,1151,Jalisco Cartel New Generation,1088,1088,Los Zetas,1,"""Borderland Beat,2014-03-30,Six Men Found Executed In Oaxaca""",Borderland Beat,2014-03-30,Six Men Found Executed In Oaxaca,Attorney General,3,San Miguel Soyaltepec municipality,,Oaxaca state,San Miguel Soyaltepec municipality,18.254040,-96.396000,POINT (-96.396000 18.254040),155688,Mexico,70,Americas,1,2,03/28/2014 00:00:00,03/29/2014 00:00:00,0,0,0,6,6,6,6,
162059,,2014,True,Clear,2,14336,13393,Sinaloa Cartel - Los Chavez Matamoros faction - Sinaloa Cartel - Los Salgueiro faction,14336,14336,Sinaloa Cartel - Los Chavez Matamoros faction - Sinaloa Cartel - Los Salgueiro faction,6008,6008,Sinaloa Cartel - Los Chavez Matamoros faction,6007,6007,Sinaloa Cartel - Los Salgueiro faction,1,"""Borderland Beat,2014-04-06,5 die in southern Chihuahua""",Borderland Beat,2014-04-06,5 die in southern Chihuahua,"El Sol de Parral news daily
Borderland Beat",2,"Road between Guadlupe y Calvo and Parral, near the village of Turuachi",,Chihuahua state,Guadalupe y Calvo municipality,26.131800,-106.690500,POINT (-106.690500 26.131800),167187,Mexico,70,Americas,1,1,04/04/2014 00:00:00,04/04/2014 00:00:00,0,0,0,3,3,3,3,
162060,,2014,True,Clear,2,5262,4652,Juarez Cartel - Sinaloa Cartel,5262,5262,Juarez Cartel - Sinaloa Cartel,793,793,Juarez Cartel,775,775,Sinaloa Cartel,1,"""Borderland Beat,2014-04-06,5 die in southern Chihuahua""",Borderland Beat,2014-04-06,5 die in southern Chihuahua,,2,San José y Anexas village,,Chihuahua state,Bachíniva municipality,28.897660,-107.236340,POINT (-107.236340 28.897660),170786,Mexico,70,Americas,1,1,04/01/2014 00:00:00,04/01/2014 00:00:00,0,0,0,1,1,1,1,
162069,,2014,True,Clear,2,14333,13391,Gulf Cartel - Dragones de Sheyla faction - Gulf Cartel - Los Fresitas faction,14333,14333,Gulf Cartel - Dragones de Sheyla faction - Gulf Cartel - Los Fresitas faction,6003,6003,Gulf Cartel - Dragones de Sheyla faction,6002,6002,Gulf Cartel - Los Fresitas faction,1,"""Borderland Beat,2014-04-07,Bloodbath in Tamaulipas: Death toll climbs to at least 24""",Borderland Beat,2014-04-07,Bloodbath in Tamaulipas: Death toll climbs to at least 24,Tamaulipas' government website ,1,Tampico town,,Tamaulipas state,Tampico municipality,22.278170,-97.867720,POINT (-97.867720 22.278170),161445,Mexico,70,Americas,1,1,04/07/2014 00:00:00,04/07/2014 00:00:00,0,0,0,3,3,3,3,
162080,,2014,True,Clear,2,11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1089,1089,Beltrán Leyva Cartel,775,775,Sinaloa Cartel,1,"""Borderland Beat,2014-04-12,Bloody Sinaloa: 7 die.""",Borderland Beat,2014-04-12,Bloody Sinaloa: 7 die.,Milenio news daily,1,Tamazula town,,Sinaloa state,Guasave municipality,25.446390,-108.455280,POINT (-108.455280 25.446390),165744,Mexico,70,Americas,1,2,04/09/2014 00:00:00,04/12/2014 00:00:00,0,0,0,4,4,4,4,
162086,,2014,True,Clear,2,11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1089,1089,Beltrán Leyva Cartel,775,775,Sinaloa Cartel,1,"""Borderland Beat,2014-04-13,10 die in Durango state""",Borderland Beat,2014-04-13,10 die in Durango state,Borderland Beat,1,Los Naranjos village,,Durango state,Pueblo Nuevo municipality,23.360020,-105.491470,POINT (-105.491470 23.360020),162870,Mexico,70,Americas,1,3,04/07/2014 00:00:00,04/13/2014 00:00:00,0,0,0,1,1,1,1,
162119,,2014,True,Clear,2,14333,13391,Gulf Cartel - Dragones de Sheyla faction - Gulf Cartel - Los Fresitas faction,14333,14333,Gulf Cartel - Dragones de Sheyla faction - Gulf Cartel - Los Fresitas faction,6003,6003,Gulf Cartel - Dragones de Sheyla faction,6002,6002,Gulf Cartel - Los Fresitas faction,1,"""Borderland Beat,2014-04-16,4 die in Tamaulipas state""",Borderland Beat,2014-04-16,4 die in Tamaulipas state, Proceso,1,Tampico town,,Tamaulipas state,Tampico municipality,22.278170,-97.867720,POINT (-97.867720 22.278170),161445,Mexico,70,Americas,1,1,04/15/2014 00:00:00,04/15/2014 00:00:00,0,0,0,1,1,1,1,
162120,,2014,True,Clear,2,14333,13391,Gulf Cartel - Dragones de Sheyla faction - Gulf Cartel - Los Fresitas faction,14333,14333,Gulf Cartel - Dragones de Sheyla faction - Gulf Cartel - Los Fresitas faction,6003,6003,Gulf Cartel - Dragones de Sheyla faction,6002,6002,Gulf Cartel - Los Fresitas faction,1,"""Borderland Beat,2014-04-16,4 die in Tamaulipas state""",Borderland Beat,2014-04-16,4 die in Tamaulipas state,,1,Tampico town,,Tamaulipas state,Tampico municipality,22.278170,-97.867720,POINT (-97.867720 22.278170),161445,Mexico,70,Americas,1,1,04/15/2014 00:00:00,04/15/2014 00:00:00,0,0,0,2,2,2,2,
162148,,2014,True,Clear,2,11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1089,1089,Beltrán Leyva Cartel,775,775,Sinaloa Cartel,1,"""Borderland Beat,2014-04-26,Arrest and killings of armed wing of CDS credited with reduction in Sinaloa homicides""",Borderland Beat,2014-04-26,Arrest and killings of armed wing of CDS credited with reduction in Sinaloa homicides,Borderland Beat,1,Mazatlán town,,Sinaloa state,Mazatlán municipality,23.232900,-106.406200,POINT (-106.406200 23.232900),162868,Mexico,70,Americas,1,1,03/15/2014 00:00:00,03/15/2014 00:00:00,0,0,0,5,5,5,5,
162155,,2014,True,Clear,2,5543,4933,Gulf Cartel - Los Zetas,5543,5543,Gulf Cartel - Los Zetas,782,782,Gulf Cartel,1088,1088,Los Zetas,1,"""Borderland Beat,2014-04-27,3 die, 8 wounded in Tamaulipas state""",Borderland Beat,2014-04-27,"3 die, 8 wounded in Tamaulipas state",state government,1,Ciudad Victoria,,Tamaulipas state,Victoria municipality,23.741744,-99.145993,POINT (-99.145993 23.741744),163602,Mexico,70,Americas,1,1,04/25/2014 00:00:00,04/25/2014 00:00:00,0,0,0,2,2,2,2,
162194,,2014,True,Clear,2,5543,4933,Gulf Cartel - Los Zetas,5543,5543,Gulf Cartel - Los Zetas,782,782,Gulf Cartel,1088,1088,Los Zetas,1,"""Borderland Beat,2014-05-05,3 die as Mexican security forces conduct raids in Tamaulipas""",Borderland Beat,2014-05-05,3 die as Mexican security forces conduct raids in Tamaulipas,state government,1,Mier town,,Tamaulipas state,Mier municipality,26.429690,-99.152120,POINT (-99.152120 26.429690),167202,Mexico,70,Americas,1,2,05/01/2014 00:00:00,05/02/2014 00:00:00,0,0,0,3,3,3,3,
162201,,2014,True,Clear,2,5543,4933,Gulf Cartel - Los Zetas,5543,5543,Gulf Cartel - Los Zetas,782,782,Gulf Cartel,1088,1088,Los Zetas,1,"""Borderland Beat,2014-05-19,16 Bodies Discovered in Tampico and Hidalgo Tamaulipas""",Borderland Beat,2014-05-19,16 Bodies Discovered in Tampico and Hidalgo Tamaulipas,Borderland Beat,1,Los Angeles village,,Tamaulipas state,Hidalgo municipality,24.146420,-99.423530,POINT (-99.423530 24.146420),164322,Mexico,70,Americas,1,2,05/18/2014 00:00:00,05/19/2014 00:00:00,0,0,0,9,9,9,9,
162202,,2014,True,Clear,2,14333,13391,Gulf Cartel - Dragones de Sheyla faction - Gulf Cartel - Los Fresitas faction,14333,14333,Gulf Cartel - Dragones de Sheyla faction - Gulf Cartel - Los Fresitas faction,6003,6003,Gulf Cartel - Dragones de Sheyla faction,6002,6002,Gulf Cartel - Los Fresitas faction,1,"""Borderland Beat,2014-05-21,Tampico Tamaulipas :Dismembered Bodies WIth Narco Message""",Borderland Beat,2014-05-21,Tampico Tamaulipas :Dismembered Bodies WIth Narco Message,"Texcoco of Narrco Noticias
Borderland Beat",1,Tampico town,,Tamaulipas state,Tampico municipality,22.278170,-97.867720,POINT (-97.867720 22.278170),161445,Mexico,70,Americas,1,2,05/19/2014 00:00:00,05/20/2014 00:00:00,0,0,0,2,2,2,2,
162203,,2014,True,Clear,2,14333,13391,Gulf Cartel - Dragones de Sheyla faction - Gulf Cartel - Los Fresitas faction,14333,14333,Gulf Cartel - Dragones de Sheyla faction - Gulf Cartel - Los Fresitas faction,6003,6003,Gulf Cartel - Dragones de Sheyla faction,6002,6002,Gulf Cartel - Los Fresitas faction,1,"""Borderland Beat,2014-05-21,Tampico Tamaulipas :Dismembered Bodies WIth Narco Message""",Borderland Beat,2014-05-21,Tampico Tamaulipas :Dismembered Bodies WIth Narco Message,"Texcoco of Narrco Noticias
Borderland Beat",1,Tampico town,,Tamaulipas state,Tampico municipality,22.278170,-97.867720,POINT (-97.867720 22.278170),161445,Mexico,70,Americas,1,2,05/20/2014 00:00:00,05/21/2014 00:00:00,0,0,0,1,1,1,1,
162204,,2014,True,Clear,2,11668,11058,Guerreros Unidos - Los Rojos,11668,11668,Guerreros Unidos - Los Rojos,3298,3298,Guerreros Unidos,3299,3299,Los Rojos,2,"""Agence France Presse,2014-10-14,Mass graves dot Mexican city of missing students"";""Borderland Beat,2014-05-22,23 Corpses Unearthed in Iguala, Guerrero Fosas""",Agence France Presse;Borderland Beat,2014-10-14;2014-05-22,"Mass graves dot Mexican city of missing students;23 Corpses Unearthed in Iguala, Guerrero Fosas","according to investigators
Borderland Beat",2,Iguala town,,Guerrero state,Iguala de la Independencia municipality,18.349280,-99.539360,POINT (-99.539360 18.349280),155681,Mexico,70,Americas,2,5,01/01/2014 00:00:00,05/31/2014 00:00:00,0,0,0,27,27,27,27,
162206,,2014,True,Clear,2,14333,13391,Gulf Cartel - Dragones de Sheyla faction - Gulf Cartel - Los Fresitas faction,14333,14333,Gulf Cartel - Dragones de Sheyla faction - Gulf Cartel - Los Fresitas faction,6003,6003,Gulf Cartel - Dragones de Sheyla faction,6002,6002,Gulf Cartel - Los Fresitas faction,1,"""Borderland Beat,2014-05-23,Tampico: Two Additional Businesses Torched, and a Decapitation with Message""",Borderland Beat,2014-05-23,"Tampico: Two Additional Businesses Torched, and a Decapitation with Message",Borderland Beat,1,Ciudad Madero town,,Tamaulipas state,Ciudad Madero municipality,22.272280,-97.836230,POINT (-97.836230 22.272280),161445,Mexico,70,Americas,1,2,05/20/2014 00:00:00,05/21/2014 00:00:00,0,0,0,1,1,1,1,
162208,,2014,True,Clear,2,11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1089,1089,Beltrán Leyva Cartel,775,775,Sinaloa Cartel,1,"""Borderland Beat,2014-05-27,An unusual outcome: Mele went hunting and the Tables Turned""",Borderland Beat,2014-05-27,An unusual outcome: Mele went hunting and the Tables Turned,Borderland Beat,1,Culiacán town,,Sinaloa state,Culiacán municipality,24.790320,-107.387820,POINT (-107.387820 24.790320),165026,Mexico,70,Americas,1,1,05/21/2014 00:00:00,05/21/2014 00:00:00,0,0,0,1,1,1,1,
162211,,2014,True,Clear,2,5546,4936,Los Zetas - Sinaloa Cartel,5546,5546,Los Zetas - Sinaloa Cartel,1088,1088,Los Zetas,775,775,Sinaloa Cartel,1,"""Borderland Beat,2014-05-28,""El 20"" Reported Killed in Nogales Sonora""",Borderland Beat,2014-05-28,"""El 20"" Reported Killed in Nogales Sonora",Borderland Beat,1,Nogales town,,Sonora state,Nogales municipality,31.308620,-110.942170,POINT (-110.942170 31.308620),174379,Mexico,70,Americas,1,1,05/24/2014 00:00:00,05/24/2014 00:00:00,0,0,0,3,3,3,3,
162217,,2014,True,Clear,2,5546,4936,Los Zetas - Sinaloa Cartel,5546,5546,Los Zetas - Sinaloa Cartel,1088,1088,Los Zetas,775,775,Sinaloa Cartel,1,"""Borderland Beat,2014-06-01,3 Dismembered Bodies Discovered in Agua Prieta""",Borderland Beat,2014-06-01,3 Dismembered Bodies Discovered in Agua Prieta,Borderland Beat,5,Road between Agua Prieta and Janos,,Sonora state,Agua Prieta municipality,31.324100,-108.944600,POINT (-108.944600 31.324100),174383,Mexico,70,Americas,1,2,05/29/2014 00:00:00,05/30/2014 00:00:00,0,0,0,3,3,3,3,
162235,,2014,False,Clear,2,12718,11955,La Mochomera - Sinaloa Cartel,12718,12718,La Mochomera - Sinaloa Cartel,4492,4492,La Mochomera,775,775,Sinaloa Cartel,1,"""Borderland Beat,2014-06-17,""Dos Letras"" Reappears in Los Mochis""",Borderland Beat,2014-06-17,"""Dos Letras"" Reappears in Los Mochis",Borderland Beat,2,Los Mochis town,,Sinaloa state,Ahome municipality,25.791163,-108.994630,POINT (-108.994630 25.791163),166463,Mexico,70,Americas,1,2,05/25/2014 00:00:00,05/30/2014 00:00:00,0,0,0,1,1,1,1,
162253,,2014,True,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,1,"""Borderland Beat,2014-06-26,Michoacán: Lázaro Cárdenas and Hidalgo Narco Fosas yield 23 Bodies""",Borderland Beat,2014-06-26,Michoacán: Lázaro Cárdenas and Hidalgo Narco Fosas yield 23 Bodies,Borderland Beat,1,Guacamayas town,,Michoacán state,Lázaro Cárdenas municipality,18.019320,-102.212250,POINT (-102.212250 18.019320),155676,Mexico,70,Americas,2,5,05/01/2014 00:00:00,06/25/2014 00:00:00,0,0,0,0,0,12,0,
162276,,2014,True,Clear,2,11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1089,1089,Beltrán Leyva Cartel,775,775,Sinaloa Cartel,2,"""Borderland Beat,2014-08-04,Sinaloa Cartel: ""El Pantera"" and two others killed in La Paz"";""Borderland Beat,2014-10-31,Damaso Vs Chapo Isidro in La Paz""",Borderland Beat;Borderland Beat,2014-08-04;2014-10-31,"Sinaloa Cartel: ""El Pantera"" and two others killed in La Paz;Damaso Vs Chapo Isidro in La Paz",Borderland Beat,5,Road between La Paz and Los Planes,,Baja California Sur state,La Paz municipality,24.099400,-110.266000,POINT (-110.266000 24.099400),164300,Mexico,70,Americas,1,2,07/31/2014 00:00:00,08/01/2014 00:00:00,0,3,0,0,3,3,3,
162285,,2014,True,Clear,2,5589,4979,Jalisco Cartel New Generation - Los Zetas,5589,5589,Jalisco Cartel New Generation - Los Zetas,1151,1151,Jalisco Cartel New Generation,1088,1088,Los Zetas,1,"""Borderland Beat,2014-08-10,Chased for 4 yrs, Zeta ""traitor"" and Baby killed in brutal ambush, leaving 6 wounded""",Borderland Beat,2014-08-10,"Chased for 4 yrs, Zeta ""traitor"" and Baby killed in brutal ambush, leaving 6 wounded",spokesman for Vercruz governor,1,Mata Tenatito town,,Veracruz state,Omealca municipality,18.721870,-96.662880,POINT (-96.662880 18.721870),156407,Mexico,70,Americas,1,1,08/09/2014 00:00:00,08/09/2014 00:00:00,0,1,1,0,2,2,2,
162302,,2014,True,Clear,2,5589,4979,Jalisco Cartel New Generation - Los Zetas,5589,5589,Jalisco Cartel New Generation - Los Zetas,1151,1151,Jalisco Cartel New Generation,1088,1088,Los Zetas,1,"""Borderland Beat,2014-08-20,Huetamo: 4 corspes in bed of Rurales truck, and 3 Decaps in Jalisco""",Borderland Beat,2014-08-20,"Huetamo: 4 corspes in bed of Rurales truck, and 3 Decaps in Jalisco",Borderland Beat,1,Zapopan town,,Jalisco state,Zapopan municipality,20.677380,-103.431130,POINT (-103.431130 20.677380),159274,Mexico,70,Americas,1,1,08/18/2014 00:00:00,08/18/2014 00:00:00,0,0,0,3,3,3,3,
162313,,2014,True,Clear,2,5543,4933,Gulf Cartel - Los Zetas,5543,5543,Gulf Cartel - Los Zetas,782,782,Gulf Cartel,1088,1088,Los Zetas,1,"""Borderland Beat,2014-08-22,Zacatecas: Decapitated body of Zetas plaza chief found with message from CDG""",Borderland Beat,2014-08-22,Zacatecas: Decapitated body of Zetas plaza chief found with message from CDG,Borderland Beat,1,El Conejo village,,Zacatecas state,Teúl de González Ortega municipality,21.376390,-103.502780,POINT (-103.502780 21.376390),159993,Mexico,70,Americas,1,2,08/18/2014 00:00:00,08/19/2014 00:00:00,0,1,0,0,1,1,1,
162314,,2014,True,Clear,2,5543,4933,Gulf Cartel - Los Zetas,5543,5543,Gulf Cartel - Los Zetas,782,782,Gulf Cartel,1088,1088,Los Zetas,1,"""Borderland Beat,2014-08-22,Zacatecas: Decapitated body of Zetas plaza chief found with message from CDG""",Borderland Beat,2014-08-22,Zacatecas: Decapitated body of Zetas plaza chief found with message from CDG,Borderland Beat,4,Zacatecas state,,Zacatecas state,,23.000000,-103.000000,POINT (-103.000000 23.000000),162875,Mexico,70,Americas,1,3,08/11/2014 00:00:00,08/17/2014 00:00:00,0,0,0,2,2,2,2,
