id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
188140,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"UPDATE 2-US drone strike kills 25 in Pakistan's N.Waziristan
22 April 2011
Reuters News",,,,,1,Spinwam Town,,Federally Administered Tribal Areas,North Waziristan,33.179912,70.380087,POINT (70.380087 33.179912),177621,Pakistan,770,Asia,1,1,04/22/2011 00:00:00,04/22/2011 00:00:00,0,0,0,25,25,25,25,
188141,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"Death toll reaches 17 in northwest Pakistan drone strike
7 May 2011
BBC Monitoring",,,,local security officials,2,Datta Khel Town,,Federally Administered Tribal Areas,North Waziristan,32.908333,69.744722,POINT (69.744722 32.908333),176900,Pakistan,770,Asia,1,1,05/06/2011 00:00:00,05/06/2011 00:00:00,0,0,1,16,17,17,17,
188143,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"US drone attack kills three in Pakistan: officials
13 May 2011
Agence France Presse",,,,,2,Kar Qamar village,,Federally Administered Tribal Areas,North Waziristan,32.972667,69.712371,POINT (69.712371 32.972667),176900,Pakistan,770,Asia,1,1,05/13/2011 00:00:00,05/13/2011 00:00:00,0,0,0,3,3,3,3,
188144,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"US drone strike kills four in Pakistan: officials
20 May 2011
Agence France Presse",,,,,1,Tappi Town,,Federally Administered Tribal Areas,North Waziristan,32.947778,70.147500,POINT (70.147500 32.947778),176901,Pakistan,770,Asia,1,1,05/20/2011 00:00:00,05/20/2011 00:00:00,0,0,0,0,0,4,0,
188145,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"(1) U.S. drone strike kills four militants in Pakistan's northwest
23 May 2011
Reuters News

(2) US drone strike kills seven in Pakistan: officials
23 May 2011
Agence France Presse",,,,,1,Machi Khel village,,Federally Administered Tribal Areas,North Waziristan,33.027976,70.244829,POINT (70.244829 33.027976),177621,Pakistan,770,Asia,1,1,05/23/2011 00:00:00,05/23/2011 00:00:00,0,0,0,4,4,7,4,
188146,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"(1) Pakistan PM says has no report about militant group chief's death - TV
4 June 2011
BBC Monitoring

(2) Key al Qaeda operative killed in U.S. drone strike in Pakistan
4 June 2011
Reuters News

(3) FACTBOX-Al Qaeda's Kashmiri killed in U.S. drone strike in Pakistan
4 June 2011
Reuters News

(4) US missile strike kills five in Pakistan: officials
3 June 2011
Agence France Presse

(5) Deadly US drone targeted top Pakistani Al-Qaeda cadre
4 June 2011
Agence France Presse",,,,,2,Ghwaikhwa village,,Federally Administered Tribal Areas,South Waziristan,32.254722,69.527778,POINT (69.527778 32.254722),176180,Pakistan,770,Asia,1,1,06/03/2011 00:00:00,06/03/2011 00:00:00,0,5,0,0,5,9,5,
188147,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"(1) US drone attack kills 14 in Pakistan's South Waziristan - website
6 June 2011
BBC Monitoring

(2) FACTBOX-The battle against militancy in South Waziristan
6 June 2011
Reuters News

(3) Toll rises to 22 in US drone strikes in Pakistan tribal area - website
6 June 2011
BBC Monitoring",,,,,1,Sholam Town,,Federally Administered Tribal Areas,South Waziristan,32.362778,69.478611,POINT (69.478611 32.362778),176179,Pakistan,770,Asia,1,1,06/06/2011 00:00:00,06/06/2011 00:00:00,0,0,0,22,22,22,22,
188148,,2011,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Rare US missile attacks hit vehicle, house in northwest Pakistan, killing 12
Associated Press
20 June 2011",,,,"Noor Alam, government official",1,Khardand village,,Federally Administered Tribal Areas,Kurram Agency,33.521933,70.276107,POINT (70.276107 33.521933),178341,Pakistan,770,Asia,1,1,06/20/2011 00:00:00,06/20/2011 00:00:00,0,0,0,7,7,7,7,
188150,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"Highlights from Pakistani Ummat newspaper 11 Aug 11
12 August 2011
BBC Monitoring",,,,,1,Miranshah Town,,Federally Administered Tribal Areas,North Waziristan,33.008611,70.069722,POINT (70.069722 33.008611),177621,Pakistan,770,Asia,1,1,08/11/2011 00:00:00,08/11/2011 00:00:00,0,0,0,0,0,25,0,
188151,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"US drone attack kills three militants in Pakistan's North Waziristan
4 June 2011
BBC Monitoring",,,,,2,Kar Qamar village,,Federally Administered Tribal Areas,North Waziristan,32.972667,69.712371,POINT (69.712371 32.972667),176900,Pakistan,770,Asia,1,1,06/03/2011 00:00:00,06/03/2011 00:00:00,0,3,0,0,3,3,3,
188152,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"Rare US missile attacks hit vehicle, house in northwest Pakistan, killing 12
Associated Press
20 June 2011",,,,"Noor Alam, government official",1,Khardand village,,Federally Administered Tribal Areas,Kurram Agency,33.521933,70.276107,POINT (70.276107 33.521933),178341,Pakistan,770,Asia,1,1,06/20/2011 00:00:00,06/20/2011 00:00:00,0,0,0,5,5,5,5,
188153,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"Drone attack kills Australian Al-Qa'idah commander in Pakistan - paper
7 July 2011
BBC Monitoring",,,,,2,Mir Ali Town,,Federally Administered Tribal Areas,North Waziristan,32.970219,70.200000,POINT (70.200000 32.970219),176901,Pakistan,770,Asia,1,1,07/05/2011 00:00:00,07/05/2011 00:00:00,0,4,0,0,4,4,4,
188154,,2011,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"UPDATE 1-U.S. drone strike kills 21 in northwest Pakistan, biggest in weeks
10 August 2011
Reuters News",,,,,2,Miranshah Town,,Federally Administered Tribal Areas,North Waziristan,33.008611,70.069722,POINT (70.069722 33.008611),177621,Pakistan,770,Asia,1,1,08/10/2011 00:00:00,08/10/2011 00:00:00,0,0,0,21,21,21,21,
188155,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"Officials: Suspected US drone strike kills 4 militants in northwest Pakistan
16 August 2011
Associated Press Newswires",,,,,1,Miranshah Town,,Federally Administered Tribal Areas,North Waziristan,33.008611,70.069722,POINT (70.069722 33.008611),177621,Pakistan,770,Asia,1,1,08/16/2011 00:00:00,08/16/2011 00:00:00,0,0,0,4,4,4,4,
188156,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"(1) FACTBOX-Security developments in Pakistan, Sept 12
11 September 2011
Reuters News

(2) Al-Qaeda Pakistan chief of operations killed: US
15 September 2011
Agence France Presse",,,,,1,Hassu Khel suburb,,Federally Administered Tribal Areas,North Waziristan,32.954167,70.267222,POINT (70.267222 32.954167),176901,Pakistan,770,Asia,1,1,09/11/2011 00:00:00,09/11/2011 00:00:00,0,3,0,0,3,3,3,
188159,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"FACTBOX-Security developments in Pakistan, Oct 30
30 October 2011
Reuters News",,,,,2,Datta Khel Town,,Federally Administered Tribal Areas,North Waziristan,32.908333,69.744722,POINT (69.744722 32.908333),176900,Pakistan,770,Asia,1,1,10/30/2011 00:00:00,10/30/2011 00:00:00,0,0,0,4,4,4,4,
188167,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"FACTBOX-Security developments in Pakistan, March 14
14 March 2011
Reuters News",,,,,2,Miranshah Town,,Federally Administered Tribal Areas,North Waziristan,33.008611,70.069722,POINT (70.069722 33.008611),177621,Pakistan,770,Asia,1,1,03/14/2011 00:00:00,03/14/2011 00:00:00,0,0,0,0,0,3,0,
188169,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"US drone strikes kill 13 suspected militants in Pakistan tribal area - paper
24 January 2011
BBC Monitoring",,,,,1,Doga Mada Khel village,,Federally Administered Tribal Areas,North Waziristan,32.998880,69.629287,POINT (69.629287 32.998880),176900,Pakistan,770,Asia,1,1,01/23/2011 00:00:00,01/23/2011 00:00:00,0,0,0,0,0,3,0,
188171,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"US drone strikes kill 13 suspected militants in Pakistan tribal area - paper
24 January 2011
BBC Monitoring",,,,,2,Razmak Town,,Federally Administered Tribal Areas,North Waziristan,32.689571,69.833823,POINT (69.833823 32.689571),176900,Pakistan,770,Asia,1,1,01/23/2011 00:00:00,01/23/2011 00:00:00,0,0,0,0,0,6,0,
188175,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"Five militants killed in US drone strike in Pakistan tribal area - paper
9 March 2011
BBC Monitoring",,,,,1,Landidog village,,Federally Administered Tribal Areas,South Waziristan,32.312524,69.449558,POINT (69.449558 32.312524),176179,Pakistan,770,Asia,1,1,03/08/2011 00:00:00,03/08/2011 00:00:00,0,0,0,0,0,5,0,
188177,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"Death toll rises to 14 in northwest Pakistan drone strikes
12 March 2011
BBC Monitoring",,,,,1,Jailar village,,Federally Administered Tribal Areas,North Waziristan,33.003481,70.275476,POINT (70.275476 33.003481),177621,Pakistan,770,Asia,1,1,03/11/2011 00:00:00,03/11/2011 00:00:00,0,0,0,0,0,10,0,
188178,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"Pakistan drone strike toll up to four - paper
16 March 2011
BBC Monitoring",,,,,2,Datta Khel Town,,Federally Administered Tribal Areas,North Waziristan,32.908333,69.744722,POINT (69.744722 32.908333),176900,Pakistan,770,Asia,1,1,03/16/2011 00:00:00,03/16/2011 00:00:00,0,0,0,0,0,4,0,
188183,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"Pakistani officials: US missile strike kills 4 suspected militants in northwest Pakistan
2 August 2011
Associated Press Newswires",,,,,1,Miranshah Town,,Federally Administered Tribal Areas,North Waziristan,33.008611,70.069722,POINT (70.069722 33.008611),177621,Pakistan,770,Asia,1,1,08/02/2011 00:00:00,08/02/2011 00:00:00,0,0,0,0,0,4,0,
188184,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"Pakistani daily reports details of 10 May drone strike in South Waziristan
11 May 2011
BBC Monitoring",,,,,1,Baghar Village,,Federally Administered Tribal Areas,South Waziristan,32.504901,69.313181,POINT (69.313181 32.504901),176899,Pakistan,770,Asia,1,1,05/10/2011 00:00:00,05/10/2011 00:00:00,0,0,0,0,0,5,0,
188192,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"Five killed in drone strike in Pakistan tribal area - paper
23 August 2011
BBC Monitoring",,,,,1,Shin Warsak Town,,Federally Administered Tribal Areas,South Waziristan,32.243486,69.499014,POINT (69.499014 32.243486),176179,Pakistan,770,Asia,1,1,08/19/2011 00:00:00,08/19/2011 00:00:00,0,0,0,0,0,4,0,
188193,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"(1) US missiles kill 4 suspected militants on Pakistan side of the Afghan border
31 October 2011
Associated Press Newswires

(2) INTERVIEW-U.S. drone strikes must stop-American lawyer
8 November 2011
Reuters News",,,,,1,Mubarak Shahi village,,Federally Administered Tribal Areas,North Waziristan,32.957222,70.171389,POINT (70.171389 32.957222),176901,Pakistan,770,Asia,1,1,10/31/2011 00:00:00,10/31/2011 00:00:00,0,0,0,0,0,4,0,
188203,,2011,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"US drone strike kills four in Pakistan: officials
17 November 2011
Agence France Presse",,,,,2,Razmak Town,,Federally Administered Tribal Areas,North Waziristan,32.689571,69.833823,POINT (69.833823 32.689571),176900,Pakistan,770,Asia,1,1,11/17/2011 00:00:00,11/17/2011 00:00:00,0,0,0,0,0,4,0,
188210,,2012,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"Reuters 12/1 2012 ""Drone strike in NW Pakistan kills four militants",,,,Intelligence officials,1,Doga Mada Khel village,,Federally Administered Tribal Areas,North Waziristan,32.998880,69.629287,POINT (69.629287 32.998880),176900,Pakistan,770,Asia,1,1,01/12/2012 00:00:00,01/12/2012 00:00:00,0,4,0,0,4,8,4,
188214,,2012,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"Reuters 10/1 2012 ""Suspected U.S. drone kills 3 militants in Pakistan-officials",,,,Local intelligence officials,2,Miranshah Town,,Federally Administered Tribal Areas,North Waziristan,33.008611,70.069722,POINT (70.069722 33.008611),177621,Pakistan,770,Asia,1,1,01/10/2012 00:00:00,01/10/2012 00:00:00,0,4,0,0,4,4,4,
188215,,2012,True,Clear,1,418,418,United States of America:Government,878,878,Government of United States of America - al-Qaida ,3,3,Government of United States of America,769,769,al-Qaida ,-1,"Reuters 23/1 2012 ""U.S. drone attacks kill at least 4 in Pakistan-officials",,,,Intelligence officials,1,Degan Village,,Federally Administered Tribal Areas,North Waziristan,32.964722,69.868056,POINT (69.868056 32.964722),176900,Pakistan,770,Asia,1,1,01/23/2012 00:00:00,01/23/2012 00:00:00,0,5,0,0,5,5,5,
